date,price,open,high,low,change_percent
12/08/2022,3963.51,3947.79,3974.19,3935.8300000000004,0.75%
12/07/2022,3933.92,3933.2799999999997,3957.57,3922.68,-0.19%
12/06/2022,3941.2599999999998,3996.63,4001.51,3918.3900000000003,-1.44%
12/05/2022,3998.84,4052.02,4052.4500000000003,3984.4900000000002,-1.79%
12/02/2022,4071.7,4040.17,4080.48,4026.63,-0.12%
12/01/2022,4076.57,4087.14,4100.51,4050.8700000000003,-0.09%
11/30/2022,4080.11,3957.18,4080.11,3938.58,3.09%
11/29/2022,3957.63,3964.19,3976.77,3937.65,-0.16%
11/28/2022,3963.94,4005.36,4012.27,3955.77,-1.54%
11/25/2022,4026.12,4023.34,4034.02,4020.7599999999998,-0.03%
11/23/2022,4027.2599999999998,4000.3,4033.7799999999997,3998.66,0.59%
11/22/2022,4003.58,3965.51,4005.88,3956.88,1.36%
11/21/2022,3949.94,3956.23,3962,3933.34,-0.39%
11/18/2022,3965.34,3966.3900000000003,3979.8900000000003,3935.98,0.48%
11/17/2022,3946.56,3919.2599999999998,3954.3300000000004,3906.54,-0.31%
11/16/2022,3958.79,3976.82,3983.09,3954.34,-0.83%
11/15/2022,3991.73,4006.4100000000003,4028.84,3953.17,0.87%
11/14/2022,3957.25,3977.9700000000003,4008.9700000000003,3956.4,-0.89%
11/11/2022,3992.9300000000003,3963.72,4001.48,3944.82,0.92%
11/10/2022,3956.3700000000003,3859.8900000000003,3958.3300000000004,3859.8900000000003,5.54%
11/09/2022,3748.57,3810.94,3818.2,3744.22,-2.08%
11/08/2022,3828.11,3817.02,3859.4,3786.2799999999997,0.56%
11/07/2022,3806.8,3780.71,3813.9500000000003,3764.7,0.96%
11/04/2022,3770.55,3766.98,3796.34,3708.84,1.36%
11/03/2022,3719.8900000000003,3733.25,3750.59,3698.15,-1.06%
11/02/2022,3759.69,3852.9,3894.44,3758.68,-2.50%
11/01/2022,3856.1,3901.79,3911.79,3843.8,-0.41%
10/31/2022,3871.98,3881.8500000000004,3893.73,3863.18,-0.75%
10/28/2022,3901.06,3808.2599999999998,3905.42,3808.2599999999998,2.46%
10/27/2022,3807.3,3834.69,3859.9500000000003,3803.79,-0.61%
10/26/2022,3830.6,3825.9700000000003,3886.15,3824.07,-0.74%
10/25/2022,3859.11,3799.44,3862.8500000000004,3799.44,1.63%
10/24/2022,3797.34,3762.01,3810.74,3741.65,1.19%
10/21/2022,3752.75,3657.1,3757.8900000000003,3647.42,2.37%
10/20/2022,3665.7799999999997,3689.05,3736,3656.44,-0.80%
10/19/2022,3695.16,3703.11,3728.58,3666.51,-0.67%
10/18/2022,3719.98,3746.2599999999998,3762.79,3686.53,1.14%
10/17/2022,3677.9500000000003,3638.65,3689.73,3638.65,2.65%
10/14/2022,3583.07,3690.4100000000003,3712,3579.68,-2.37%
10/13/2022,3669.9100000000003,3520.3700000000003,3685.4100000000003,3491.58,2.60%
10/12/2022,3577.03,3590.8300000000004,3608.34,3573.86,-0.33%
10/11/2022,3588.84,3595.86,3640.66,3568.4500000000003,-0.65%
10/10/2022,3612.3900000000003,3647.51,3652.17,3588.1,-0.75%
10/07/2022,3639.66,3706.74,3706.74,3620.73,-2.80%
10/06/2022,3744.52,3771.9700000000003,3797.9300000000003,3739.22,-1.02%
10/05/2022,3783.2799999999997,3753.25,3806.9100000000003,3722.66,-0.20%
10/04/2022,3790.9300000000003,3726.46,3791.92,3726.46,3.06%
10/03/2022,3678.4300000000003,3609.7799999999997,3698.3500000000004,3604.9300000000003,2.59%
09/30/2022,3585.62,3633.48,3671.44,3584.13,-1.51%
09/29/2022,3640.4700000000003,3687.01,3687.01,3610.4,-2.11%
09/28/2022,3719.04,3651.94,3736.74,3640.61,1.97%
09/27/2022,3647.29,3686.44,3717.53,3623.29,-0.21%
09/26/2022,3655.04,3682.72,3715.67,3644.7599999999998,-1.03%
09/23/2022,3693.23,3727.14,3727.14,3647.4700000000003,-1.72%
09/22/2022,3757.9900000000002,3782.36,3790.9,3749.4500000000003,-0.84%
09/21/2022,3789.9300000000003,3871.4,3907.07,3789.4900000000002,-1.71%
09/20/2022,3855.9300000000003,3875.23,3876.01,3827.54,-1.13%
09/19/2022,3899.8900000000003,3849.9100000000003,3900.4500000000003,3838.5,0.69%
09/16/2022,3873.3300000000004,3880.9500000000003,3880.9500000000003,3837.08,-0.72%
09/15/2022,3901.3500000000004,3932.4100000000003,3959.14,3888.2799999999997,-1.13%
09/14/2022,3946.01,3940.73,3961.94,3912.18,0.34%
09/13/2022,3932.69,4037.12,4037.12,3921.2799999999997,-4.32%
09/12/2022,4110.41,4083.67,4119.28,4083.67,1.06%
09/09/2022,4067.36,4022.94,4076.8100000000004,4022.94,1.53%
09/08/2022,4006.18,3959.94,4010.5,3944.8100000000004,0.66%
09/07/2022,3979.8700000000003,3909.4300000000003,3987.8900000000003,3906.03,1.83%
09/06/2022,3908.19,3930.8900000000003,3942.55,3886.75,-0.41%
09/02/2022,3924.2599999999998,3994.66,4018.4300000000003,3906.21,-1.07%
09/01/2022,3966.8500000000004,3936.73,3970.23,3903.65,0.30%
08/31/2022,3955,4000.67,4015.3700000000003,3954.53,-0.78%
08/30/2022,3986.16,4041.25,4044.98,3965.21,-1.10%
08/29/2022,4030.61,4034.58,4062.9900000000002,4017.42,-0.67%
08/26/2022,4057.66,4198.74,4203.04,4057.66,-3.37%
08/25/2022,4199.120000000001,4153.26,4200.54,4147.59,1.41%
08/24/2022,4140.7699999999995,4126.55,4156.56,4119.969999999999,0.29%
08/23/2022,4128.73,4133.09,4159.7699999999995,4124.03,-0.22%
08/22/2022,4137.99,4195.08,4195.08,4129.860000000001,-2.14%
08/19/2022,4228.48,4266.31,4266.31,4218.7,-1.29%
08/18/2022,4283.74,4273.13,4292.53,4261.98,0.23%
08/17/2022,4274.04,4280.4,4302.18,4253.08,-0.72%
08/16/2022,4305.2,4290.46,4325.28,4277.7699999999995,0.19%
08/15/2022,4297.14,4269.37,4301.79,4256.9,0.40%
08/12/2022,4280.1500000000005,4225.02,4280.469999999999,4219.78,1.73%
08/11/2022,4207.2699999999995,4227.4,4257.91,4201.41,-0.07%
08/10/2022,4210.24,4181.02,4211.03,4177.26,2.13%
08/09/2022,4122.469999999999,4133.110000000001,4137.3,4112.09,-0.42%
08/08/2022,4140.06,4155.929999999999,4186.620000000001,4128.969999999999,-0.12%
08/05/2022,4145.1900000000005,4115.87,4151.58,4107.31,-0.16%
08/04/2022,4151.94,4154.85,4161.29,4135.42,-0.08%
08/03/2022,4155.17,4107.96,4167.660000000001,4107.96,1.56%
08/02/2022,4091.19,4104.21,4140.469999999999,4079.8100000000004,-0.67%
08/01/2022,4118.63,4112.38,4144.95,4096.02,-0.28%
07/29/2022,4130.29,4087.3300000000004,4140.1500000000005,4079.22,1.42%
07/28/2022,4072.4300000000003,4026.13,4078.9500000000003,3992.9700000000003,1.21%
07/27/2022,4023.61,3951.4300000000003,4039.56,3951.4300000000003,2.62%
07/26/2022,3921.05,3953.22,3953.22,3910.74,-1.15%
07/25/2022,3966.84,3965.72,3975.3,3943.46,0.13%
07/22/2022,3961.63,3998.4300000000003,4012.44,3938.86,-0.93%
07/21/2022,3998.9500000000003,3955.4700000000003,3999.29,3927.64,0.99%
07/20/2022,3959.9,3935.32,3974.13,3922.03,0.59%
07/19/2022,3936.69,3860.73,3939.8100000000004,3860.73,2.76%
07/18/2022,3830.8500000000004,3883.79,3902.44,3818.63,-0.84%
07/15/2022,3863.16,3818,3863.62,3817.18,1.92%
07/14/2022,3790.38,3763.9900000000002,3796.4100000000003,3721.56,-0.30%
07/13/2022,3801.7799999999997,3779.67,3829.44,3759.07,-0.45%
07/12/2022,3818.8,3851.9500000000003,3873.4100000000003,3802.36,-0.92%
07/11/2022,3854.4300000000003,3880.94,3880.94,3847.22,-1.15%
07/08/2022,3899.38,3888.2599999999998,3918.5,3869.34,-0.08%
07/07/2022,3902.62,3858.8500000000004,3910.63,3858.8500000000004,1.50%
07/06/2022,3845.08,3831.98,3870.9100000000003,3809.3700000000003,0.36%
07/05/2022,3831.3900000000003,3792.61,3832.19,3742.06,0.16%
07/01/2022,3825.3300000000004,3781,3829.82,3752.1,1.06%
06/30/2022,3785.38,3785.9900000000002,3818.9900000000002,3738.67,-0.88%
06/29/2022,3818.8300000000004,3825.09,3836.5,3799.02,-0.07%
06/28/2022,3821.55,3913,3945.86,3820.14,-2.01%
06/27/2022,3900.11,3920.7599999999998,3927.72,3889.66,-0.30%
06/24/2022,3911.74,3821.75,3913.65,3821.75,3.06%
06/23/2022,3795.73,3774.71,3802.58,3743.52,0.95%
06/22/2022,3759.8900000000003,3733.8900000000003,3801.79,3717.69,-0.13%
06/21/2022,3764.79,3715.3100000000004,3779.65,3715.3100000000004,2.45%
06/17/2022,3674.84,3665.9,3707.71,3636.8700000000003,0.22%
06/16/2022,3666.77,3728.18,3728.18,3639.77,-3.25%
06/15/2022,3789.9900000000002,3764.05,3837.56,3722.3,1.46%
06/14/2022,3735.48,3763.52,3778.18,3705.68,-0.38%
06/13/2022,3749.63,3838.15,3838.15,3734.3,-3.88%
06/10/2022,3900.86,3974.3900000000003,3974.3900000000003,3900.16,-2.91%
06/09/2022,4017.82,4101.6500000000005,4119.1,4017.17,-2.38%
06/08/2022,4115.7699999999995,4147.120000000001,4160.14,4107.2,-1.08%
06/07/2022,4160.68,4096.469999999999,4164.860000000001,4080.19,0.95%
06/06/2022,4121.429999999999,4134.72,4168.78,4109.18,0.31%
06/03/2022,4108.54,4137.57,4142.67,4098.67,-1.63%
06/02/2022,4176.820000000001,4095.4100000000003,4177.51,4074.3700000000003,1.84%
06/01/2022,4101.23,4149.78,4166.54,4073.8500000000004,-0.75%
05/31/2022,4132.1500000000005,4151.09,4168.34,4104.88,-0.63%
05/27/2022,4158.24,4077.4300000000003,4158.49,4077.4300000000003,2.47%
05/26/2022,4057.84,3984.6,4075.14,3984.6,1.99%
05/25/2022,3978.73,3929.59,3999.3300000000004,3925.03,0.95%
05/24/2022,3941.48,3942.94,3955.68,3875.13,-0.81%
05/23/2022,3973.75,3919.42,3981.88,3909.04,1.86%
05/20/2022,3901.36,3927.7599999999998,3943.42,3810.32,0.01%
05/19/2022,3900.79,3899,3945.96,3876.58,-0.58%
05/18/2022,3923.68,4051.98,4051.98,3911.9100000000003,-4.04%
05/17/2022,4088.8500000000004,4052,4090.72,4033.9300000000003,2.02%
05/16/2022,4008.01,4013.02,4046.46,3983.9900000000002,-0.39%
05/13/2022,4023.8900000000003,3963.9,4038.88,3963.9,2.39%
05/12/2022,3930.08,3903.9500000000003,3964.8,3858.8700000000003,-0.13%
05/11/2022,3935.18,3990.08,4049.09,3928.82,-1.65%
05/10/2022,4001.05,4035.18,4068.82,3958.17,0.25%
05/09/2022,3991.24,4081.27,4081.27,3975.48,-3.20%
05/06/2022,4123.34,4128.17,4157.6900000000005,4067.9100000000003,-0.57%
05/05/2022,4146.87,4270.429999999999,4270.429999999999,4106.01,-3.56%
05/04/2022,4300.17,4181.18,4307.660000000001,4148.91,2.99%
05/03/2022,4175.48,4159.78,4200.1,4147.08,0.48%
05/02/2022,4155.38,4130.610000000001,4169.81,4062.51,0.57%
04/29/2022,4131.929999999999,4253.75,4269.68,4124.28,-3.63%
04/28/2022,4287.5,4222.58,4308.45,4188.63,2.47%
04/27/2022,4183.96,4186.52,4240.71,4162.9,0.21%
04/26/2022,4175.2,4278.14,4278.14,4175.04,-2.81%
04/25/2022,4296.120000000001,4255.34,4299.02,4200.820000000001,0.57%
04/22/2022,4271.78,4385.83,4385.83,4267.620000000001,-2.77%
04/21/2022,4393.660000000001,4489.17,4512.94,4384.469999999999,-1.48%
04/20/2022,4459.45,4472.26,4488.29,4448.76,-0.06%
04/19/2022,4462.21,4390.63,4471.03,4390.63,1.61%
04/18/2022,4391.6900000000005,4385.63,4410.31,4370.3,-0.02%
04/14/2022,4392.59,4449.120000000001,4460.46,4390.7699999999995,-1.21%
04/13/2022,4446.59,4394.3,4453.92,4392.7,1.12%
04/12/2022,4397.45,4437.59,4471,4381.34,-0.34%
04/11/2022,4412.53,4462.64,4464.35,4408.38,-1.69%
04/08/2022,4488.28,4494.1500000000005,4520.41,4474.6,-0.27%
04/07/2022,4500.21,4474.6500000000005,4521.160000000001,4450.3,0.43%
04/06/2022,4481.1500000000005,4494.17,4503.94,4450.04,-0.97%
04/05/2022,4525.120000000001,4572.45,4593.45,4514.17,-1.26%
04/04/2022,4582.64,4547.969999999999,4583.5,4539.21,0.81%
04/01/2022,4545.860000000001,4540.320000000001,4548.7,4507.57,0.34%
03/31/2022,4530.41,4599.02,4603.07,4530.41,-1.57%
03/30/2022,4602.45,4624.2,4627.7699999999995,4581.320000000001,-0.63%
03/29/2022,4631.6,4602.860000000001,4637.3,4589.660000000001,1.23%
03/28/2022,4575.52,4541.09,4575.6500000000005,4517.6900000000005,0.71%
03/25/2022,4543.06,4522.91,4546.03,4501.07,0.51%
03/24/2022,4520.160000000001,4469.98,4520.58,4465.17,1.43%
03/23/2022,4456.24,4493.1,4501.07,4455.81,-1.23%
03/22/2022,4511.610000000001,4469.1,4522,4469.1,1.13%
03/21/2022,4461.18,4462.4,4481.75,4424.3,-0.04%
03/18/2022,4463.120000000001,4407.34,4465.4,4390.57,1.17%
03/17/2022,4411.67,4345.110000000001,4412.67,4335.6500000000005,1.23%
03/16/2022,4357.860000000001,4288.14,4358.9,4251.99,2.24%
03/15/2022,4262.45,4188.820000000001,4271.05,4187.9,2.14%
03/14/2022,4173.110000000001,4202.75,4247.57,4161.72,-0.74%
03/11/2022,4204.31,4279.5,4291.01,4200.49,-1.30%
03/10/2022,4259.52,4252.55,4268.28,4209.8,-0.43%
03/09/2022,4277.88,4223.1,4299.4,4223.1,2.57%
03/08/2022,4170.7,4202.660000000001,4276.94,4157.87,-0.72%
03/07/2022,4201.09,4327.01,4327.01,4199.85,-2.95%
03/04/2022,4328.87,4342.120000000001,4342.120000000001,4284.98,-0.79%
03/03/2022,4363.49,4401.31,4416.78,4345.56,-0.53%
03/02/2022,4386.54,4322.56,4401.48,4322.56,1.86%
03/01/2022,4306.26,4363.14,4378.45,4279.54,-1.55%
02/28/2022,4373.94,4354.17,4388.84,4315.120000000001,-0.24%
02/25/2022,4384.6500000000005,4298.38,4385.34,4286.83,2.24%
02/24/2022,4288.7,4155.7699999999995,4294.73,4114.6500000000005,1.50%
02/23/2022,4225.5,4324.929999999999,4341.51,4221.51,-1.84%
02/22/2022,4304.76,4332.74,4362.120000000001,4267.110000000001,-1.01%
02/18/2022,4348.87,4384.57,4394.6,4327.22,-0.72%
02/17/2022,4380.26,4456.06,4456.06,4373.81,-2.12%
02/16/2022,4475.01,4455.75,4489.55,4429.68,0.09%
02/15/2022,4471.07,4429.28,4472.7699999999995,4429.28,1.58%
02/14/2022,4401.67,4412.610000000001,4426.22,4364.84,-0.38%
02/11/2022,4418.64,4506.2699999999995,4526.33,4401.41,-1.90%
02/10/2022,4504.1,4553.2,4588.9,4484.3,-1.81%
02/09/2022,4587.2,4547,4590,4547,1.45%
02/08/2022,4521.5,4480,4531.3,4465.4,0.84%
02/07/2022,4483.9,4505.8,4521.9,4471.5,-0.37%
02/04/2022,4500.5,4482.8,4539.7,4451.5,0.52%
02/03/2022,4477.4,4535.4,4542.9,4470.4,-2.44%
02/02/2022,4589.4,4566.4,4595.3,4544.3,0.94%
02/01/2022,4546.5,4519.6,4550.5,4483.5,0.68%
01/31/2022,4515.6,4431.8,4516.9,4414,1.89%
01/28/2022,4431.9,4336.2,4432.7,4292.5,2.44%
01/27/2022,4326.5,4380.6,4428.7,4309.5,-0.54%
01/26/2022,4349.9,4408.4,4453.2,4304.8,-0.15%
01/25/2022,4356.4,4366.6,4411,4287.1,-1.22%
01/24/2022,4410.1,4356.3,4417.4,4222.6,0.28%
01/21/2022,4397.9,4471.4,4494.5,4395.3,-1.89%
01/20/2022,4482.7,4547.4,4602.1,4477.9,-1.11%
01/19/2022,4532.8,4588,4611.6,4530.2,-0.97%
01/18/2022,4577.1,4632.2,4632.2,4568.7,-1.84%
01/14/2022,4662.9,4638,4665.1,4614.8,0.08%
01/13/2022,4659,4733.6,4744.1,4650.3,-1.43%
01/12/2022,4726.4,4728.6,4748.8,4706.7,0.28%
01/11/2022,4713.1,4669.1,4714.1,4638.3,0.92%
01/10/2022,4670.3,4655.3,4673,4582.2,-0.14%
01/07/2022,4677,4697.7,4707.9,4662.7,-0.41%
01/06/2022,4696.1,4693.4,4725,4671.3,-0.10%
01/05/2022,4700.6,4788,4797.7,4699.4,-1.94%
01/04/2022,4793.5,4804.5,4818.6,4774.3,-0.06%
01/03/2022,4796.6,4778.1,4796.6,4758.2,0.64%
12/31/2021,4766.2,4775.2,4786.8,4765.8,-0.26%
12/30/2021,4778.7,4794.2,4808.9,4775.3,-0.30%
12/29/2021,4793.1,4788.6,4804.1,4778.1,0.14%
12/28/2021,4786.4,4795.5,4807,4780,-0.10%
12/27/2021,4791.2,4734,4791.5,4734,1.38%
12/23/2021,4725.8,4704,4740.7,4704,0.62%
12/22/2021,4696.6,4650.4,4697.7,4645.5,1.02%
12/21/2021,4649.2,4595,4651.1,4583.2,1.78%
12/20/2021,4568,4587.9,4587.9,4531.1,-1.14%
12/17/2021,4620.6,4652.5,4666.7,4600.2,-1.03%
12/16/2021,4668.7,4719.1,4732,4651.9,-0.87%
12/15/2021,4709.9,4636.5,4712.6,4611.2,1.64%
12/14/2021,4634.1,4643,4660.5,4606.5,-0.75%
12/13/2021,4669,4710.3,4710.3,4667.6,-0.91%
12/10/2021,4712,4687.6,4713.6,4670.2,0.96%
12/09/2021,4667.4,4691,4695.3,4666,-0.72%
12/08/2021,4701.2,4690.9,4705.1,4674.5,0.31%
12/07/2021,4686.8,4632,4694,4632,2.07%
12/06/2021,4591.7,4548.4,4612.6,4540.5,1.17%
12/03/2021,4538.4,4589.5,4608,4495.1,-0.85%
12/02/2021,4577.1,4504.7,4595.5,4504.7,1.42%
12/01/2021,4513,4602.8,4652.9,4510.3,-1.18%
11/30/2021,4567,4640.2,4646,4560,-1.90%
11/29/2021,4655.3,4628.8,4672.9,4625.3,1.32%
11/26/2021,4594.6,4664.6,4664.6,4585.4,-2.27%
11/24/2021,4701.5,4675.8,4702.9,4659.9,0.23%
11/23/2021,4690.7,4678.5,4699.4,4652.7,0.17%
11/22/2021,4682.9,4712,4743.8,4682.2,-0.32%
11/19/2021,4698,4708.4,4717.8,4694.2,-0.14%
11/18/2021,4704.5,4700.7,4708.8,4672.8,0.34%
11/17/2021,4688.7,4701.5,4701.5,4684.4,-0.26%
11/16/2021,4700.9,4679.4,4714.9,4679.4,0.39%
11/15/2021,4682.8,4689.3,4697.4,4672.9,0.00%
11/12/2021,4682.9,4655.2,4688.5,4650.8,0.72%
11/11/2021,4649.3,4659.4,4664.6,4648.3,0.06%
11/10/2021,4646.7,4670.3,4684.9,4630.9,-0.82%
11/09/2021,4685.2,4707.2,4708.5,4670.9,-0.35%
11/08/2021,4701.7,4701.5,4714.9,4694.4,0.09%
11/05/2021,4697.5,4699.3,4718.5,4681.3,0.37%
11/04/2021,4680.1,4662.9,4683,4662.6,0.42%
11/03/2021,4660.6,4630.6,4663.5,4621.2,0.65%
11/02/2021,4630.6,4613.3,4635.1,4613.3,0.37%
11/01/2021,4613.7,4610.6,4620.3,4595.1,0.18%
10/29/2021,4605.4,4572.9,4608.1,4567.6,0.20%
10/28/2021,4596.4,4562.8,4597.6,4562.8,0.98%
10/27/2021,4551.7,4580.2,4584.6,4551.7,-0.50%
10/26/2021,4574.8,4578.7,4598.5,4569.2,0.18%
10/25/2021,4566.5,4553.7,4572.6,4537.4,0.48%
10/22/2021,4544.9,4546.1,4559.7,4524,-0.11%
10/21/2021,4549.8,4532.2,4551.4,4526.9,0.30%
10/20/2021,4536.2,4524.4,4540.9,4524.4,0.37%
10/19/2021,4519.6,4497.3,4520.4,4496.4,0.74%
10/18/2021,4486.5,4463.7,4488.8,4447.5,0.34%
10/15/2021,4471.4,4447.7,4475.8,4447.7,0.75%
10/14/2021,4438.3,4386.8,4439.7,4386.8,1.71%
10/13/2021,4363.8,4358,4372.9,4329.9,0.30%
10/12/2021,4350.6,4368.3,4374.9,4342.1,-0.24%
10/11/2021,4361.2,4385.4,4415.9,4360.6,-0.69%
10/08/2021,4391.3,4406.5,4412,4386.2,-0.19%
10/07/2021,4399.8,4383.7,4430,4383.7,0.83%
10/06/2021,4363.6,4319.6,4365.6,4290.5,0.41%
10/05/2021,4345.7,4309.9,4369.2,4309.9,1.05%
10/04/2021,4300.5,4348.8,4355.5,4278.9,-1.30%
10/01/2021,4357,4317.2,4375.2,4288.5,1.15%
09/30/2021,4307.5,4370.7,4382.6,4306.2,-1.19%
09/29/2021,4359.5,4362.4,4385.6,4355.1,0.16%
09/28/2021,4352.6,4419.5,4419.5,4346.3,-2.04%
09/27/2021,4443.1,4442.1,4457.3,4436.2,-0.28%
09/24/2021,4455.5,4438,4463.1,4430.3,0.15%
09/23/2021,4449,4406.8,4465.4,4406.8,1.21%
09/22/2021,4395.6,4367.4,4416.8,4367.4,0.95%
09/21/2021,4354.2,4374.4,4394.9,4348,-0.08%
09/20/2021,4357.7,4402.9,4402.9,4305.9,-1.70%
09/17/2021,4433,4469.7,4471.5,4427.8,-0.91%
09/16/2021,4473.8,4477.1,4485.9,4443.8,-0.15%
09/15/2021,4480.7,4447.5,4486.9,4438.4,0.85%
09/14/2021,4443.1,4479.3,4485.7,4435.5,-0.57%
09/13/2021,4468.7,4474.8,4493,4445.7,0.23%
09/10/2021,4458.6,4506.9,4520.5,4457.7,-0.77%
09/09/2021,4493.3,4513,4529.9,4492.1,-0.46%
09/08/2021,4514.1,4518.1,4521.8,4493.9,-0.13%
09/07/2021,4520,4535.4,4535.4,4513,-0.34%
09/03/2021,4535.4,4532.4,4541.4,4521.3,-0.03%
09/02/2021,4536.9,4534.5,4545.9,4524.7,0.28%
09/01/2021,4524.1,4528.8,4537.1,4522,0.03%
08/31/2021,4522.7,4529.8,4531.4,4515.8,-0.13%
08/30/2021,4528.8,4513.8,4537.4,4513.8,0.43%
08/27/2021,4509.4,4474.1,4513.3,4474.1,0.88%
08/26/2021,4470,4493.8,4495.9,4469,-0.58%
08/25/2021,4496.2,4490.4,4501.7,4485.7,0.22%
08/24/2021,4486.2,4484.4,4492.8,4482.3,0.15%
08/23/2021,4479.5,4450.3,4489.9,4450.3,0.85%
08/20/2021,4441.7,4410.6,4444.4,4406.8,0.81%
08/19/2021,4405.8,4382.4,4418.6,4367.7,0.12%
08/18/2021,4400.3,4440.9,4454.3,4397.6,-1.07%
08/17/2021,4448.1,4462.1,4462.1,4417.8,-0.71%
08/16/2021,4479.7,4461.6,4480.3,4437.7,0.26%
08/13/2021,4468,4464.8,4468.4,4460.8,0.16%
08/12/2021,4460.8,4446.1,4461.8,4436,0.29%
08/11/2021,4447.7,4442.2,4449.4,4436.4,0.25%
08/10/2021,4436.8,4435.8,4445.2,4430,0.10%
08/09/2021,4432.4,4437.8,4439.4,4424.7,-0.09%
08/06/2021,4436.5,4429.1,4440.8,4429.1,0.17%
08/05/2021,4429.1,4408.9,4429.8,4408.9,0.60%
08/04/2021,4402.7,4415.9,4416.2,4400.2,-0.46%
08/03/2021,4423.1,4392.7,4423.8,4373,0.82%
08/02/2021,4387.2,4406.9,4422.2,4384.8,-0.18%
07/30/2021,4395.3,4395.1,4412.2,4389.6,-0.54%
07/29/2021,4419.1,4403.6,4430,4403.6,0.42%
07/28/2021,4400.6,4402.9,4415.5,4387,-0.02%
07/27/2021,4401.5,4416.4,4416.4,4372.5,-0.47%
07/26/2021,4422.3,4409.6,4422.7,4405.4,0.24%
07/23/2021,4411.8,4381.2,4415.2,4381.2,1.01%
07/22/2021,4367.5,4361.3,4369.9,4350.1,0.20%
07/21/2021,4358.7,4331.1,4359.7,4331.1,0.82%
07/20/2021,4323.1,4265.1,4336.8,4262.1,1.52%
07/19/2021,4258.5,4296.4,4296.4,4233.1,-1.59%
07/16/2021,4327.2,4367.4,4375.1,4322.5,-0.75%
07/15/2021,4360,4369,4369,4340.7,-0.33%
07/14/2021,4374.3,4380.1,4393.7,4362.4,0.12%
07/13/2021,4369.2,4381.1,4392.4,4366.9,-0.35%
07/12/2021,4384.6,4372.4,4386.7,4364,0.34%
07/09/2021,4369.6,4329.4,4371.6,4329.4,1.13%
07/08/2021,4320.8,4321.1,4330.9,4289.4,-0.86%
07/07/2021,4358.1,4351,4361.9,4329.8,0.34%
07/06/2021,4343.5,4356.5,4356.5,4314.4,-0.20%
07/02/2021,4352.3,4326.6,4355.4,4326.6,0.75%
07/01/2021,4319.9,4300.7,4320.7,4300.7,0.52%
06/30/2021,4297.5,4290.6,4302.4,4288,0.13%
06/29/2021,4291.8,4293.2,4300.5,4287,0.03%
06/28/2021,4290.6,4284.9,4292.1,4274.7,0.23%
06/25/2021,4280.7,4274.4,4286.1,4271.2,0.33%
06/24/2021,4266.5,4257,4271.3,4257,0.58%
06/23/2021,4241.8,4249.3,4256.6,4241.4,-0.11%
06/22/2021,4246.4,4224.6,4255.8,4217.3,0.51%
06/21/2021,4224.8,4173.4,4226.2,4173.4,1.40%
06/18/2021,4166.4,4204.8,4204.8,4164.4,-1.31%
06/17/2021,4221.9,4220.4,4232.3,4196.1,-0.04%
06/16/2021,4223.7,4248.9,4251.9,4202.4,-0.54%
06/15/2021,4246.6,4255.3,4257.2,4238.4,-0.20%
06/14/2021,4255.1,4248.3,4255.6,4234.1,0.18%
06/11/2021,4247.4,4242.9,4248.4,4232.2,0.19%
06/10/2021,4239.2,4228.6,4249.7,4220.3,0.46%
06/09/2021,4219.6,4233,4237.1,4218.7,-0.18%
06/08/2021,4227.3,4233.8,4236.7,4208.4,0.02%
06/07/2021,4226.5,4229.3,4232.3,4215.7,-0.08%
06/04/2021,4229.9,4206.1,4233.4,4206.1,0.88%
06/03/2021,4192.9,4191.4,4204.4,4167.9,-0.36%
06/02/2021,4208.1,4206.8,4217.4,4198.3,0.15%
06/01/2021,4202,4216.5,4234.1,4197.6,-0.05%
05/28/2021,4204.1,4210.8,4218.4,4203.6,0.08%
05/27/2021,4200.9,4201.9,4213.4,4197.8,0.12%
05/26/2021,4196,4191.6,4202.6,4184.1,0.19%
05/25/2021,4188.1,4205.9,4213.4,4182.5,-0.21%
05/24/2021,4197.1,4170.2,4209.5,4170.2,0.99%
05/21/2021,4155.9,4168.6,4188.7,4151.7,-0.08%
05/20/2021,4159.1,4122,4172.8,4122,1.05%
05/19/2021,4115.7,4098.4,4116.9,4061.4,-0.29%
05/18/2021,4127.8,4165.9,4169.1,4126,-0.85%
05/17/2021,4163.3,4169.9,4171.9,4142.7,-0.25%
05/14/2021,4173.9,4129.6,4183.1,4129.6,1.49%
05/13/2021,4112.5,4075,4131.6,4075,1.22%
05/12/2021,4063,4130.6,4134.7,4056.9,-2.15%
05/11/2021,4152.1,4150.3,4162,4111.5,-0.87%
05/10/2021,4188.4,4228.3,4236.4,4188.1,-1.04%
05/07/2021,4232.6,4210.3,4238,4201.6,0.74%
05/06/2021,4201.6,4169.1,4202.7,4147.3,0.82%
05/05/2021,4167.6,4177.1,4187.7,4160.9,0.07%
05/04/2021,4164.7,4179,4179,4128.6,-0.67%
05/03/2021,4192.7,4192,4209.4,4188,0.28%
04/30/2021,4181.2,4198.1,4198.1,4174.9,-0.72%
04/29/2021,4211.5,4206.1,4218.8,4176.8,0.68%
04/28/2021,4183.2,4185.1,4201.5,4181.8,-0.08%
04/27/2021,4186.7,4188.2,4193.4,4176.2,-0.02%
04/26/2021,4187.6,4185,4194.2,4182.4,0.18%
04/23/2021,4180.2,4138.8,4194.2,4138.8,1.09%
