date,price,open,high,low,change_percent,daily_sent,pe_ratio,weekly_ma,weekly_ma_res,monthly_ma,monthly_ma_res,daily_sent_business,daily_sent_commentary,daily_sent_heard_on_the_street,daily_sent_letters,daily_sent_markets,daily_sent_politics,daily_sent_review_outlook,daily_sent_tech,daily_sent_u_s,daily_sent_world
2016-02-05T00:00:00Z,1880,1913.1,1913.1,1872.7,-0.018500000000000003,-0.03622188295709504,21.345570795091266,21.694195437398836,-0.34862464230756984,21.111377894973497,0.23419290011776894,-0.08650698729205566,0.16329931618554522,0.11288995720054353,0.07484981534375246,-0.0915990666002452,0.10523700730949437,-0.647362862667792,-0.02326760352080947,0.07715618853154273,-0.04486751511278819
2016-02-08T00:00:00Z,1853.4,1873.2,1873.2,1828.5,-0.0141,0.016624957071219585,21.04355367639476,21.687099927812728,-0.6435462514179662,21.125472850487984,-0.08191917409322258,0.08403652829838369,-0.21732957198030564,-0.056239898801982866,0.17962924780409975,-0.08930825509073564,-0.14020124313296153,0.10076900877565872,-0.09141309635734354,-0.06198580733922479,-0.3097784558755413
2016-02-09T00:00:00Z,1852.2,1848.5,1868.2,1834.9,-6e-4,0.021553895183858036,21.029928843972364,21.491810663091677,-0.4618818191193128,21.134164570179934,-0.10423572620756971,-0.0332414943445079,-0.010237990114203253,0.04219814600519473,0.04412703655154856,-0.12843435886325297,0.1398833584346595,0.0062500000000000056,0.15200027942441383,0.09705611834073602,-0.07777777777777777
2016-02-10T00:00:00Z,1851.9,1857.1,1881.6,1850.3,-2e-4,0.01748567559916543,21.026522635866765,21.376453748582033,-0.349931112715268,21.08839733671899,-0.06187470085222557,0.03136955516897842,0.12683693653364536,-0.013603291431898519,-0.17010345435994292,-0.0699593013768887,0.15322014170394693,-0.13286893258332633,0.13557083448915602,0.028460256003159982,-0.07908951041154293
2016-02-11T00:00:00Z,1829.1,1847,1847,1810.1,-0.0123,-0.04528047681831113,20.767650819841187,21.23884294111581,-0.4711921212746226,21.102518917411818,-0.33486809757063085,-0.14124230041033886,-0.06037965295420517,0.03133200683847289,-0.2150226172394372,-0.10337953125680958,0.12028165784160877,-0.0850522074325373,-0.0696474905349849,-0.12989884512608435,-0.12605828427283672
2016-02-12T00:00:00Z,1864.8,1833.4,1864.8,1833.4,0.0195,0.0010393411757204387,21.17298958440755,21.042645354233265,0.1303442301742841,21.073391844452466,0.09959773995508314,-0.03999354631087948,-0.2156129054104955,-0.1877964473009227,0.02142298607495796,-0.11571314567836832,-0.08838834764831843,0.42228713763747794,0.0123933422282602,-0.25298221281347033,-0.11119850878833865
2016-02-16T00:00:00Z,1895.6,1871.4,1895.8,1871.4,0.0165,0.011003883403703146,21.522693616582448,21.008129112096526,0.5145645044859215,21.09020836297329,0.43248525360915835,-0.041427277943421104,0.057142420318028526,-0.08838172798508276,-0.07218559982007541,0.06433680957767196,0.2205217476880318,0.02070699632547398,-0.01414213562373095,-0.01744565721429525,0.06531972647421809
2016-02-17T00:00:00Z,1926.8,1898.8,1930.7,1898.8,0.0165,-0.021231642333160456,21.876939259564814,21.10395710013406,0.7729821594307538,21.15035203669753,0.726587222867284,2.1710018916707569e-4,-0.1337778390409457,-0.12534146015953418,-0.045610632785062874,-0.03159801606347489,-7.717662751220239e-4,0.06842621348333475,-0.036293074236388834,0.041668535838001106,-0.12410518994598231
2016-02-18T00:00:00Z,1917.8,1927.6,1930,1915.1,-0.0047,-0.01841806245820589,21.774753016396822,21.273359183252552,0.5013938331442702,21.21376127920079,0.5609917371960336,0.0698942445310151,-0.2742664734243797,-0.1305572492375266,-0.05390522472164071,-0.08884550111908089,0.1371392532373964,-0.1399071198499986,-0.058801726649672634,-0.23456949370390034,-0.08829965184107076
2016-02-19T00:00:00Z,1917.8,1916.7,1918.8,1902.2,0,0.011134237214277353,21.774753016396822,21.423005259358565,0.35174775703825745,21.225410593294612,0.5493424231022104,0.0412515471376052,-0.11967429352677755,-0.0831395992117183,0.08838834764831843,0.05035479108658617,0.19955466986316375,-0.006304951684997051,-0.001142573994076499,0.09594356406412248,0.04114278852216503
2016-02-22T00:00:00Z,1945.5,1924.4,1946.7,1924.4,0.0144,-0.0015210727816696386,22.089259564813858,21.62442569866969,0.46483386614416844,21.31038460033454,0.7788749644793178,0.07678686251584803,-0.1523183072529939,0.12842103427706547,0.17396312187067323,-0.07195892068795803,-0.06653635196092098,0.015309310892394866,-0.0014736021093402834,0.010782512119102625,-0.12074072828613354
2016-02-23T00:00:00Z,1921.3,1942.4,1942.4,1919.4,-0.0124,-0.023845147435635004,21.814492110962153,21.807679694750952,0.006812416211200656,21.36045344069644,0.45403867026571376,0.009965703874830449,-0.04130044909274039,-0.1121630653957566,0.008304592131675483,-0.03253954984275398,0.10302145535680458,0,0.1338617154658031,-0.39269255010244786,-0.08272016763206029
2016-02-24T00:00:00Z,1929.8,1917.6,1932.1,1891,0.0044,0.011438801288655315,21.91100134062081,21.86603939362689,0.044961946993918644,21.395037299189642,0.5159640414311681,0.10002491605104194,-0.07559289460184544,-0.04653581645703603,-0.09836236097161105,-0.10585476797200334,-0.13938751153455503,0.12711987284348902,7.772655476104376e-4,-0.1487810777026916,-0.027065045806257137
2016-02-25T00:00:00Z,1951.7,1931.9,1951.8,1925.4,0.011300000000000001,-8.376240307240599e-4,22.159654532329586,21.872851809838096,0.2868027224914904,21.446754132917313,0.7129003994122733,-0.09761240193500276,-0.11591299335732115,0.051613185591850956,-0.1808096992766508,0.003504964418465616,-0.10080184498711099,0.16719584668915471,0.14266015128324702,-0.0026203529007933963,0.0032748132466895114
2016-02-26T00:00:00Z,1948,1955,1963,1945.8,-0.0019,0.008277492963178836,22.117644632360523,21.949832113024645,0.16781251933587882,21.531621322061334,0.5860233102991899,-0.08735390839790184,0,0.12822885273083895,0.19045042026428421,0.029387071103898224,-0.16717119650054008,0.026894174710455427,-0.01644893327881934,0.043103204107281474,-0.10185179615704382
2016-02-29T00:00:00Z,1932.2,1947.1,1958.3,1931.8,-0.008100000000000001,-0.027760803791503152,21.93825100546561,22.018410436217387,-0.08015943075177745,21.59474892122451,0.3435020842410985,0.04212916473069267,0.04082482904638632,-0.1420807049830214,-0.18607183712684927,-0.13178742206199676,0.20861660493562875,0.06030056647916492,0.018345956235853077,-0.17007408450437386,-0.1313053355540565
2016-03-01T00:00:00Z,1978.3,1937.1,1978.3,1937.1,0.023899999999999998,0.006121789872145023,23.389999999999997,21.988208724347736,1.4017912756522612,21.609835773950703,1.780164226049294,-0.017343841865466912,-0.06215688323675521,0.03272276346279268,-0.07799554129416028,0.0035465196866980592,0.19873641892875504,0.07413340820759673,-0.031553609688863185,-0.042527489109937894,0.11537992130650615
2016-03-02T00:00:00Z,1986.5,1976.6,1986.5,1968.8,0.0041,0.0205986051484527,23.48695091745438,22.303310302155303,1.1836406152990762,21.7115463029803,1.7754046144740805,-0.03904672182870672,-0.2610723606112584,0.006732872553132911,0.10783726939080295,0.015185169833312492,-0.09338867403448364,0.02041796067500632,0.11261661202438966,-0.18784495838384369,0
2016-03-03T00:00:00Z,1993.4,1985.6,1993.7,1977.4,0.0034999999999999996,-0.0020527028749846464,23.568531567507456,22.61850021752202,0.9500313499854371,21.802776441407417,1.7657551261000393,0.05185103036053665,0.06254469000643019,0.029150046329340897,0.18545373324261313,-0.10195767233529465,0.02750658325786817,0.03489745084375791,0.02835425840492806,-0.13056436143805944,-0.4963733415242893
2016-03-04T00:00:00Z,2000,1994,2009.1,1986.8,0.0032999999999999995,-0.00556571927057771,23.646565232775615,22.90027562455759,0.7462896082180244,21.895701266663274,1.750863966112341,0.03103907492309099,-0.14907119849998599,0.061363390150985214,-0.1537277087081921,-1.5864607609590296e-4,0.04921856800564377,-0.26118033988749895,0.0943083118902539,0.018474960265219352,-0.13098598405771247
2016-03-07T00:00:00Z,2001.8,1996.1,2006.1,1989.4,9e-4,0.009270405717644079,23.66784714148511,23.206059744640612,0.46178739684449965,21.967775996281837,1.7000711452032746,0.013865648853389279,-0.11115844775527328,-0.05971477544597077,0.17883969683649897,0.05687670313989251,-0.11835469344852985,0.04082482904638631,0.12803340709019756,-0.19201338447177582,-0.07777777777777774
2016-03-08T00:00:00Z,1979.3,1996.9,1996.9,1977.4,-0.011200000000000002,-0.007450721236889686,23.401823282616387,23.551978971844513,-0.15015568922812506,22.088999125759933,1.312824156856454,0.005908346788419358,0.0200373390462899,-0.20669229822321222,-0.03350985868816292,-0.0031063771353513534,-0.09643291603262577,-0.060972653558335435,-0.02357233968784629,-0.16679840614457697,0.09424259797109637
2016-03-09T00:00:00Z,1989.3,1981.4,1992.7,1979.8,0.0051,-0.007197697885706768,23.520056108780263,23.554343628367793,-0.0342875195875294,22.222637933491868,1.2974181752883958,-0.026713383411068284,-0.10908670098772966,0.0664418500862466,0.008082070674862505,-0.11229094006441442,-0.1200830745316654,-0.06527864045000421,0.0724514337518885,-0.059141795723303726,0.03702872050991269
2016-03-10T00:00:00Z,1989.6,1991,2005.1,1969.2,2e-4,0.002056080867431723,23.523603093565182,23.56096466663297,-0.037361573067787646,22.31768059661882,1.2059224969463607,0.025111079020477385,-0.09614455821353034,0.09044003255810958,0.17815817268977763,-0.04841094173836996,-0.04053803353950036,0.13333333333333333,0.011297428843631548,-0.17130976915265786,-0.10141222579282007
2016-03-11T00:00:00Z,2022.2,1994.7,2022.4,1994.7,0.0164,-0.014618984820439516,23.909042106859424,23.551978971844513,0.3570631350149114,22.461098453679263,1.447943653180161,0.0035699538460913635,0.13266583762452575,0.029597379279437636,-0.4186910655486425,-0.061632217855381234,0.20404401145198808,-0.3375,0.1053422786292023,-0.15992984581739123,0.16929845232583468
2016-03-14T00:00:00Z,2019.6,2019.3,2024.6,2012,-0.0013,-0.03806689878000093,23.878301572056813,23.604474346661274,0.2738272253955394,22.625775216132674,1.2525263559241395,0.00829486881423529,-0.09746954289650968,0.0263727777859026,-0.3006079722130686,-0.13868100371561592,0.01215873562210558,-0.27809251557332365,-0.09791945421392934,-0.20375151771181702,-0.35048398547733683
2016-03-15T00:00:00Z,2015.9,2015.3,2015.9,2005.2,-0.0018,-0.017463760472423855,23.83455542637618,23.646565232775615,0.1879901936005659,22.746507660931247,1.0880477654449336,0.019419658358172213,-0.09586277530159898,-0.0997785449434784,-0.13113825613338556,-0.07578093260103759,0.041540721285186356,-0.115,0.06557164569626782,-0.027757694218532608,0.014167258202695654
2016-03-16T00:00:00Z,2027.2,2014.2,2032,2010,0.005600000000000001,0.00803374140915761,23.968158519941365,23.733111661527573,0.23504685841379214,22.85523156507464,1.112926954866726,-0.06253031352970617,0.012877436870273347,0.00744405745663909,-0.01122095182257757,-0.1226870975063586,0.09075730769447363,0.07798820868608113,0.24931820459648812,0.012239144840520624,-0.02568621643075824
2016-03-17T00:00:00Z,2040.6,2026.9,2046.2,2022.2,0.006599999999999999,0.011499867784045185,24.12659050700096,23.822732143759794,0.3038583632411651,23.041349659164933,1.085240847836026,0.03601333425519846,0.05048809399827415,-0.10318208970085045,0.02194911182523068,-0.07358807687665107,-0.13809289460184543,0.07135254915624212,0.183974733136096,0.08308752185000023,-0.16212574014344466
2016-03-18T00:00:00Z,2049.6,2041.2,2052.4,2041.2,0.0044,-0.012679456481716523,24.233000050548448,23.94332962644695,0.289670424101498,23.091201629841144,1.1417984207073033,-0.024601596601297817,-0.21628984459516357,-0.01958223101750773,-0.03251136037570447,0.04544102092956316,-0.05590169943749474,-0.30944177569094444,0.11483037275076893,0.03453476736611804,-0.1339361625755645
2016-03-21T00:00:00Z,2051.6,2047.9,2053.9,2043.1,0.001,-9.15862704590008e-6,24.256646615781225,24.008121215184755,0.24852540059647055,23.21334546817866,1.0433011476025662,0.0016268815586423751,-0.08172339562564664,-0.013338246163657232,0.03755991195808358,0.032006925328921805,0.22208862578842473,-0.12789245722306333,-0.007895560297208844,-0.2569967831504226,-0.2795789554131789
2016-03-22T00:00:00Z,2049.8,2048.6,2056.6,2040.6,-9e-4,0.01829259707841337,24.235364707071728,24.083790223929636,0.15157448314209176,23.32153747148778,0.9138272355839483,0.015714153957077075,-0.039131189606246314,0.21588346850266657,-0.030141052238201786,-0.03272232621977129,0.010845938222849075,-0.29679293026342407,0.08579758658162001,-0.0334317086976438,-0.2001917465233079
2016-03-23T00:00:00Z,2036.7,2048.6,2048.6,2034.9,-0.0064,-0.011957350331007251,24.08047970479705,24.163952080068746,-0.08347237527169682,23.439743513465327,0.6407361913317224,-0.023772165848212283,-0.2689519359631884,0.005883736372009525,0.06998662495522456,-0.03653969214052534,-0.09221288746064975,-0.13333333333333333,-0.1183959930229139,-0.14472061530437338,-0.0630548035352343
2016-03-24T00:00:00Z,2035.9,2032.5,2036,2022.5,-4e-4,-0.04868540372441149,24.07102107870394,24.186416317039882,-0.11539523833594245,23.533852143295224,0.5371689354087152,-0.061144598768908584,-0.08489155524677124,0.030113486060822193,-0.1722033520283371,0.023856587940450445,0.03952847075210474,-0.5014372095373195,0.08067174836453489,-0.17456379142179565,-0.38164691617152086
2016-03-28T00:00:00Z,2037,2037.9,2042.7,2032,5e-4,-4.99775077835748e-4,24.084026689581965,24.175302431380477,-0.09127574179851194,23.648633304865577,0.435393384716388,-0.029167664452788223,0.09608618321741724,-0.11195857368787,0.13043042024541296,0.05623242312238364,-0.027078248696519706,-0.02500000000000001,0.0010407632220411714,-0.14579642056003103,-0.16735895443054505
2016-03-29T00:00:00Z,2055,2035.8,2055.9,2028.3,0.0088,0.012828883981415684,24.296845776676943,24.14550775918718,0.1513380174897634,23.741218115657695,0.5556276610192477,-0.022472789438565843,-0.17010696100010236,0.1256291951120373,0.10104651869536757,0.01049193957184019,-0.13358358342354312,-0.24622504486493765,-0.052312533432955347,-0.09546636658650298,-0.1614475962967987
2016-03-30T00:00:00Z,2063.9,2058.3,2072.2,2058.3,0.004300000000000001,0.03771574625765853,24.402072991962797,24.153547591366326,0.24852540059647055,23.878242455643736,0.5238305363190605,0.10059308841337511,-0.18754784460870988,0.04373272737282931,0.2636567130515584,-0.016627061478892202,0.1956492213760833,0.026546554461974306,0.17890077397602885,-0.05511676277175123,-0.07144345083117604
2016-03-31T00:00:00Z,2059.7,2063.8,2067.9,2057.5,-0.002,-0.01080125603299914,24.352415204973966,24.18688924834454,0.16552595662942693,23.90803712783703,0.44437807713693545,-0.07841258211327065,-0.08128139917590989,-0.1318931892986822,-0.21938436966018746,-0.12950946607227642,0.01546875345656624,-0.03454915028125263,0.05419947258071497,-0.06965908634798197,-0.08157549176456015
2016-04-01T00:00:00Z,2072.8,2056.6,2075.1,2044,0.0064,-0.011241670548099698,23.97,24.24127634837992,-0.27127634837992076,23.950660061669108,0.01933993833089076,0.05039353530543866,-0.1709430584957905,-0.06390610022181901,-0.2663710176427684,-0.09111849777939132,0.16975161578982212,0,8.427311978518057e-5,-0.04220008424743326,0.06200808491957048
2016-04-04T00:00:00Z,2066.1,2073.2,2074,2062.6,-0.0032,0.00841032691304177,23.89252074488614,24.221072132639133,-0.32855138775299153,23.97960094525602,-0.08708020036987918,0.11236457589518715,0.15236033621142736,0.10700603391628995,-0.23737801991465887,-0.07487494612385524,0.11618136134933164,-0.12444271909999159,-0.02039659686532653,0.13740485638501065,-0.08646846970121708
2016-04-05T00:00:00Z,2045.2,2062.5,2062.5,2042.6,-0.0101,0.026251371597367835,23.65083172520262,24.18277094369997,-0.5319392184973495,23.99314016553627,-0.3423084403336496,0.04161355188528733,0.058311649038995265,0.003812461832408639,-0.09715138700516329,0.012002549154044152,-0.053870550783893856,-0.13928920219895585,0.20310322988676174,-0.20740528852803705,-0.10249550993063543
2016-04-06T00:00:00Z,2066.7,2045.6,2067.3,2043.1,0.0105,0.025048891378641445,23.899459185642606,24.053568133405104,-0.15410894776249862,23.989688272546548,-0.0902290869039426,0.0015159812084871345,-0.053266093096195316,0.04808207067486249,0.05721755484143599,-0.08450061546282508,0.06726497308103742,0.007305994694267792,-0.09381181541418816,-0.0037769616084706095,-0.0460941925883228
2016-04-07T00:00:00Z,2041.9,2063,2063,2033.8,-0.012,-0.0017091593919553716,23.61267030104207,23.953045372141066,-0.3403750710989968,24.01043191878212,-0.39776161774005203,-0.04770469396215637,-0.11153854477775053,-0.12492420404579233,0.2109333104881771,0.07301639939452065,-0.14584194424654764,-0.22681478834912847,-0.09054224427677571,-0.05283566243873446,-0.20920608068447108
2016-04-08T00:00:00Z,2047.6,2045.5,2060.6,2041.7,0.0028000000000000004,0.026073672641619552,23.67858548822848,23.805096391354688,-0.1265109031262064,24.012816204698098,-0.3342307164696159,0.055874349897167,NA,-0.0934946199555067,0.13908015632583534,-0.06257139347853992,-0.013896272475728541,-0.07097856982860318,-0.043214092315187094,-0.15968263852426207,-0.28398431387263684
2016-04-11T00:00:00Z,2042,2050.2,2062.9,2041.9,-0.0027,-3.681842070424321e-4,23.61382670783481,23.746813489000385,-0.13298678116557383,24.013885169753003,-0.40005846191819217,-0.012790821392609513,0.017691246344265388,0.037389595927323493,-0.14846627484713507,-0.038445015833949214,0.7466666666666667,-0.07923281026834571,0.09135835954931786,-0.20530016854314256,-0.18947474869608258
2016-04-12T00:00:00Z,2061.7,2043.7,2065.1,2039.7,0.0096,0.011926515969804683,23.8416388460054,23.69107468159012,0.15056416441527887,24.006395718610854,-0.16475687260545513,0.06389765063186018,-0.035965616119726214,-0.05627097649886521,-0.08212544692146106,-0.025429253666905363,0.09827555582935257,-0.19736067977499788,0.013690967263346149,-0.16332315741758424,-0.1493793733391076
2016-04-13T00:00:00Z,2082.4,2065.9,2083.2,2065.9,0.01,-0.015017224111445092,24.081015052103435,23.729236105750676,0.3517789463527592,24.005685794156836,0.07532925794659917,-0.09004904426641663,-0.07664272383822024,0.030358902466022897,0.05164600150657077,-0.09461547690869629,0.02217772198222951,-0.26972135954999577,0.07509525454709304,-0.3117540575488647,-0.19596747640033016
2016-04-14T00:00:00Z,2082.8,2082.9,2087.8,2078.1,2e-4,-0.010009301269063518,24.085640679274412,23.76554727904284,0.32009340023157407,24.027999449254047,0.0576412300203657,-0.002923288013187743,0.018898223650461357,-0.04036881009227227,0.15050231996619376,-0.1537131840878227,0.21216160376524107,-0.3188696333674506,0.020400566699027938,-0.0987101608771427,0.30757076440330083
2016-04-15T00:00:00Z,2080.7,2083.1,2083.2,2076.3,-0.001,0.017198923319260703,24.06135613662678,23.860141354689304,0.20121478193747677,24.028493963630236,0.032862172996544814,0.054287028730601136,-0.2831394809788653,-0.09972728183859525,0.10847172323252147,0.06611287319728051,0.11003204703839195,-0.25,0.020347297463981354,0.10627562442776081,-0.07961881471267566
2016-04-18T00:00:00Z,2094.3,2078.8,2094.7,2073.7,0.006500000000000001,0.019509955782709407,24.218627460439986,23.936695484368965,0.2819319760710215,24.017487994997797,0.2011394654421892,0.10486455039843011,0.03678676747045967,0.07125308496514991,0.18940190669802998,0.06422001213981761,0.13348197714477278,-0.15,-0.014278981089735784,0.025709342418823344,-0.08423729479634388
2016-04-19T00:00:00Z,2100.8,2096.1,2104.1,2091.7,0.0031,0.022153769964039602,24.293793901968353,24.057655634890004,0.23613826707834917,24.00013149459312,0.2936624073752334,-0.030766678618409718,0.07327103612629024,0.0299677600294485,0.010686355201305115,0.020915232135346858,0.002533097908982864,0.013471359549995794,-0.05784836667324433,0.05268276452622439,-0.23019515194427237
2016-04-20T00:00:00Z,2102.4,2101.5,2111.1,2096.3,8e-4,0.04160150155814463,24.31229641065226,24.148086646082593,0.16420976456966585,24.01723565639548,0.29506075425677736,0.04291546739921042,-0.14881553646890874,0.11143311237657227,0.15285895981431202,0.003762403189044636,0.2373297204921712,-0.016666666666666666,0.01894354896183694,-0.09287252211677295,-0.23450944278487537
2016-04-21T00:00:00Z,2091.5,2102.1,2103.8,2088.5,-0.0052,0.012990978735481632,24.18624807024315,24.19434291779236,-0.008094847549209305,24.012871753346026,0.17337631689712296,0.035490294079055934,0.11552666814669803,-0.019694715064729678,-0.2541811080987053,0.049827893054599934,-0.10662729735153675,0.0038965305036094853,-0.09020390480846355,-0.07343568863506775,-0.23026634465190673
2016-04-22T00:00:00Z,2091.6,2091.5,2094.3,2081.2,0,0.0070384306060947985,24.18740447703589,24.214464395986106,-0.02705991895021498,24.04267599562451,0.14472848141138073,-0.03624424476078429,0,-0.015075567228888184,0.019649486635090047,0.07178551376578036,0.027614237491539673,-0.013608276348795434,-0.07954146764768111,-0.07627960205526582,0.060801456375221496
2016-04-25T00:00:00Z,2087.8,2089.4,2089.4,2077.5,-0.0018,0.005697238476509357,24.143461018911616,24.239674064067927,-0.09621304515631124,24.021724348289077,0.12173667062253912,0.04998042828338078,-0.19394809681894182,0.05472166364065101,-0.05261423749153965,-0.017443468301330232,0.016414775903706057,-0.42413601679453483,-0.09108991613037103,-0.2402166909783945,-0.1574519043616604
2016-04-26T00:00:00Z,2091.7,2089.8,2096.9,2085.8,0.0019,0.020579063526857167,24.188560883828632,24.224640775762257,-0.03607989193362471,24.042331268344906,0.14622961548372615,0.02238187842858543,0.0011318195803729225,-0.017217210876086915,0.029017600178692468,-0.03398196299221952,0.026581944605315832,0.05590169943749475,-0.006776693086226407,0.01167360322280728,0.04097932540534621
2016-04-27T00:00:00Z,2095.2,2092.3,2099.9,2082.3,0.0017000000000000001,0.00818801101442122,24.22903512157468,24.203594172134313,0.025440949440366012,24.030383325323488,0.19865179625119112,0.003676494801155884,0.05932826088295167,0.04691613414979639,0.12110644987684369,-0.1525890198961255,-0.1370628648911341,-0.15494710993107874,0.03810633928235943,-0.060983204667914,-0.05479029434177964
2016-04-28T00:00:00Z,2075.8,2090.9,2099.3,2071.6,-0.009300000000000001,-0.0020375205480377303,24.004692203782323,24.186941914318794,-0.1822497105364711,24.036359977732296,-0.03166777394997311,-0.02709566104444313,-0.16795349024712525,-0.18719705662924707,0.26400008714430406,0.02198585914214702,-0.01763399168666359,-0.04660254037844387,0.08074024780088254,-0.1425864882786967,-0.28720752528944626
2016-04-29T00:00:00Z,2065.3,2071.8,2073.8,2052.3,-0.0051,0.00719465950894159,23.88326949054419,24.150630741026628,-0.26736125048243764,24.01955203106909,-0.13628254052489908,0.003030177274442386,0,0.07611249325340928,-0.10636885150619602,0.0032158777095257483,-0.0032491821950151566,-0.0625,-0.08212183922481978,-0.20945510307043616,-0.21033421856455783
2016-05-02T00:00:00Z,2081.4,2067.2,2083.4,2066.1,0.007799999999999999,0.015110723829798292,23.81,24.08980374372829,-0.27980374372829075,24.003477976649943,-0.1934779766499446,-0.03495526027466338,-0.004557908322549112,-0.09408317469620642,0.038785940239538096,-0.09590830662600565,-0.028603070140884215,-0.20904045836087598,-0.14248790821089707,-0.02066953502906233,-0.1220191727921918
2016-05-03T00:00:00Z,2063.4,2077.2,2077.2,2054.9,-0.008600000000000002,0.01889866652714647,23.604090515998845,24.023111539945965,-0.4190210239471206,23.997906430914703,-0.39381591491585866,-0.01680317759777337,-0.2288854381999832,-0.17588006706861384,0.05141365417993807,-0.05262553601131511,0.047434164902525694,-0.017677669529663688,0.07990223040833352,0.04059173112002589,0.01307173605463032
2016-05-04T00:00:00Z,2051.1,2060.3,2060.3,2045.5,-0.006,0.02541843966680587,23.46338570193139,23.906217466380006,-0.4428317644486164,24.004647163777555,-0.5412614618461653,0.010369491877028963,-0.04495481379291407,-0.06131879684973744,-0.1046421179306864,-0.08224500988577396,-0.04351124459781965,-0.026933756729740646,0.06778609582289478,0.03322451689662982,0.04299229320508915
2016-05-05T00:00:00Z,2050.6,2052.9,2060.2,2045.8,-2e-4,0.012361970150114197,23.45766599404247,23.75308758245135,-0.2954215884088818,23.978738245477754,-0.5210722514352852,6.2021561559488e-5,0.15561551608370647,-0.059735768067274944,8.277494813263165e-4,-0.037815017251593745,-0.023717082451262847,0.07521558143059792,0.0026218760712837914,-0.18682738392660622,-0.5333333333333333
2016-05-06T00:00:00Z,2057.1,2047.8,2057.7,2039.5,0.0032,0.0329174537213437,23.53202219659844,23.643682340503382,-0.11166014390494183,23.96815483348555,-0.436132636887109,0.10054354621196752,0.24148145657226708,-0.007417744982062405,-0.22021012192666448,-0.230827458445879,0.07427702611856465,-0.013020340008627387,-0.02820884991808827,-0.08790246093438622,-0.05750953827363394
2016-05-09T00:00:00Z,2058.7,2057.6,2064.2,2054.3,8e-4,-0.0334311986998669,23.550325261842985,23.57343288171423,-0.023107619871243656,23.953599126449397,-0.4032738646064118,-0.027196751954146784,0.035521255522085717,-0.022082992074580834,0.2331241225340774,-0.06735737750783283,-0.15829823685456992,-0.1302675481463779,-0.11495610993501712,-0.1712268883257901,-0.044194173824159216
2016-05-10T00:00:00Z,2084.4,2062.6,2084.9,2062.6,0.0125,0.038288095208142636,23.844318247333526,23.521497934082824,0.32282031325070193,23.9567842915099,-0.11246604417637585,-0.009718789347355412,0.05695078562537746,0.0538191971579192,0.10575161901787727,0.05931188016653223,0.233664276354947,0.040139320225002106,-0.04644481600028275,0.009398762967400285,-0.06915637597741352
2016-05-11T00:00:00Z,2064.5,2083.3,2083.3,2064.5,-0.0095000000000000015,0.015691685062619927,23.616673873354472,23.56954348034976,0.04713039300471067,23.954663268330457,-0.3379893949759847,-0.03153140879456769,0.009233216332097434,-0.0956574706688755,-0.22783166697892268,0.03483271106462576,0.027903910236246127,0.26250774607755917,0.11250530703420643,-0.06721298119280089,-0.27906274724425695
2016-05-12T00:00:00Z,2064.1,2067.2,2074,2053.1,-2e-4,-0.017326904606202915,23.612098107043334,23.60020111463438,0.011896992408953366,23.935898375545072,-0.3238002685017385,0.034008600784730475,0.016375771556556337,0.02519724653550098,-0.1702314908137763,0.011521173800612084,NA,-0.06335525936249405,0.12021263112465322,-0.14619416750973957,-0.050526854259058465
2016-05-13T00:00:00Z,2046.6,2062.5,2066.8,2043.1,-0.0085,0.004185836326084007,23.4119083309311,23.631087537234556,-0.21917920630345478,23.911989965574968,-0.5000816346438661,-0.04593562092183952,0.05619260182145565,-0.12817744768959105,-0.0037056809665547584,-0.01920882680147148,0.07442141293461979,0.04882461873514479,-0.09310002478418311,-0.17740889004687546,-0.39135130536100543
2016-05-16T00:00:00Z,2066.7,2046.5,2071.9,2046.5,0.0098,0.02437527165035081,23.641840588065723,23.607064764101082,0.034775823964640296,23.866276717513266,-0.2244361294475432,-0.05338356302772072,0.05767766952966369,0.2211357328633697,0.12288006725641133,0.04728952426932716,0.060201221380558605,0.04811252243246882,-0.014433756729740645,-0.08559318744794495,-0.10880076217151158
2016-05-17T00:00:00Z,2047.2,2065,2065.7,2040.8,-0.0094,-2.8204843279259876e-4,23.418771980397807,23.625367829345628,-0.20659584894782057,23.84258338412226,-0.4238114037244536,0.05224767929565086,-0.13420035222545668,-0.05539495629582207,-0.011171830297418887,-0.12231601718551073,0.41009759775832355,-0.14635254915624213,0.16262328327387326,-0.10483754124045423,-0.7144345083117604
2016-05-18T00:00:00Z,2047.6,2044.4,2060.6,2034.5,2e-4,0.014130555873091142,23.42334774670894,23.540258575958486,-0.11691082924954443,23.80123994917843,-0.3778922024694893,0.0341975312553232,-0.05883123034830766,0.09178898504664704,0.2116102174552218,-0.04141243102675496,-0.04597012147897375,-0.2817445651649735,0.18155730355319624,-0.06575748186248602,0.10221218357092424
2016-05-19T00:00:00Z,2040,2044.2,2044.2,2025.9,-0.0037,0.014476872292375676,23.336408186797346,23.50159335062938,-0.1651851638320352,23.75016051630842,-0.4137523295110732,0.08464267553961838,0.027981896667854014,0.03691017129380466,0.04413597804386937,0.026154692560221026,-0.12123226527911804,-0.02721655269759087,0.07180074659828872,0.0038533695981996436,-0.0998447595076398
