date,daily_sent,price,open,high,low,change_percent,pe_ratio
2022-09-02T00:00:00Z,-0.08446475053049421,3924.26,3994.66,4018.43,3906.21,-0.010700000000000001,20.359043271109318
2022-09-01T00:00:00Z,-0.08559270104884395,3966.85,3936.73,3970.23,3903.65,0.003,20.58
2022-08-31T00:00:00Z,-0.11466170594800602,3955,4000.67,4015.37,3954.53,-0.007799999999999999,21.154765055370355
2022-08-30T00:00:00Z,-0.046032143543517534,3986.16,4041.25,4044.98,3965.21,-0.011000000000000001,21.321435720130236
2022-08-29T00:00:00Z,0.04789818107772481,4030.61,4034.58,4062.99,4017.42,-0.006699999999999999,21.559192814115374
2022-08-26T00:00:00Z,-0.09696416059996188,4057.66,4198.74,4203.04,4057.66,-0.033699999999999994,21.70387963958889
2022-08-25T00:00:00Z,-0.028316647061566124,4199.120000000001,4153.26,4200.54,4147.59,0.0141,22.460530224856328
2022-08-24T00:00:00Z,-0.053216231958160005,4140.7699999999995,4126.55,4156.56,4119.969999999999,0.0029000000000000002,22.14842389338202
2022-08-23T00:00:00Z,-0.11009730656169496,4128.73,4133.09,4159.7699999999995,4124.03,-0.0022,22.084023546664785
2022-08-22T00:00:00Z,-0.07588201957622573,4137.99,4195.08,4195.08,4129.860000000001,-0.021400000000000002,22.13355404588419
2022-08-19T00:00:00Z,-0.05543546020814958,4228.48,4266.31,4266.31,4218.7,-0.0129,22.61757293080466
2022-08-18T00:00:00Z,-0.10804420798699564,4283.74,4273.13,4292.53,4261.98,0.0023,22.913151266319137
2022-08-17T00:00:00Z,-0.048601972128018894,4274.04,4280.4,4302.18,4253.08,-0.0072,22.861267266056917
2022-08-16T00:00:00Z,0.02276054866135059,4305.2,4290.46,4325.28,4277.7699999999995,0.0019,23.027937930816798
2022-08-15T00:00:00Z,-0.10581170556369701,4297.14,4269.37,4301.79,4256.9,0.004,22.9848260708051
2022-08-12T00:00:00Z,-0.0686145295212733,4280.1500000000005,4225.02,4280.469999999999,4219.78,0.0173,22.893948837356113
2022-08-11T00:00:00Z,-0.07247464902479338,4207.2699999999995,4227.4,4257.91,4201.41,-7.000000000000001e-4,22.504123482808602
2022-08-10T00:00:00Z,-0.041772298020521764,4210.24,4181.02,4211.03,4177.26,0.0213,22.520009614847655
2022-08-09T00:00:00Z,-0.08245972453496962,4122.469999999999,4133.110000000001,4137.3,4112.09,-0.004200000000000001,22.050539645464628
2022-08-08T00:00:00Z,-0.09480516975115826,4140.06,4155.929999999999,4186.620000000001,4128.969999999999,-0.0012000000000000001,22.14462619851747
2022-08-05T00:00:00Z,-0.126532707718369,4145.1900000000005,4115.87,4151.58,4107.31,-0.0016,22.17206588113038
2022-08-04T00:00:00Z,-0.09534103997881836,4151.94,4154.85,4161.29,4135.42,-8e-4,22.20817072667367
2022-08-03T00:00:00Z,-0.012554630108577595,4155.17,4107.96,4167.660000000001,4107.96,0.015600000000000001,22.225447563874393
2022-08-02T00:00:00Z,0.018571714297525417,4091.19,4104.21,4140.469999999999,4079.81,-0.006699999999999999,21.883227116783978
2022-08-01T00:00:00Z,0.011851720615848289,4118.63,4112.38,4144.95,4096.02,-0.0028000000000000004,22.03
2022-07-29T00:00:00Z,-0.06254538046418105,4130.29,4087.33,4140.1500000000005,4079.22,0.014199999999999999,22.16667678344091
2022-07-28T00:00:00Z,-0.05846529588944737,4072.43,4026.13,4078.95,3992.97,0.0121,21.856150423623586
2022-07-27T00:00:00Z,-0.0037037814674924555,4023.61,3951.43,4039.56,3951.43,0.0262,21.594140453241945
2022-07-26T00:00:00Z,-0.059091181619912905,3921.05,3953.22,3953.22,3910.74,-0.011500000000000002,21.04371557486544
2022-07-25T00:00:00Z,-0.10969653303302951,3966.84,3965.72,3975.3,3943.46,0.0013,21.289463967814545
2022-07-22T00:00:00Z,-0.1237741220454617,3961.63,3998.43,4012.44,3938.86,-0.009300000000000001,21.261502641602167
2022-07-21T00:00:00Z,-0.025212516960928924,3998.95,3955.47,3999.29,3927.64,0.009899999999999999,21.46179375374151
2022-07-20T00:00:00Z,-0.029643428699156277,3959.9,3935.32,3974.13,3922.03,0.0059,21.25221797857963
2022-07-19T00:00:00Z,-0.0341585953880069,3936.69,3860.73,3939.81,3860.73,0.027600000000000003,21.12765322207496
2022-07-18T00:00:00Z,-0.08586756953947017,3830.85,3883.79,3902.44,3818.63,-0.008400000000000001,20.559625051956303
2022-07-15T00:00:00Z,-0.03174010766851378,3863.16,3818,3863.62,3817.18,0.0192,20.73302820933096
2022-07-14T00:00:00Z,-0.12058590973579848,3790.38,3763.99,3796.41,3721.56,-0.003,20.34242833951581
2022-07-13T00:00:00Z,-0.11507692725411707,3801.78,3779.67,3829.44,3759.07,-0.0045000000000000005,20.40361051203426
2022-07-12T00:00:00Z,-0.035256743074615675,3818.8,3851.95,3873.41,3802.36,-0.0092,20.49495442223286
2022-07-11T00:00:00Z,-0.05297371772876684,3854.43,3880.94,3880.94,3847.22,-0.011500000000000002,20.686175545639202
2022-07-08T00:00:00Z,-0.021014895681994418,3899.38,3888.26,3918.5,3869.34,-8e-4,20.927415778508003
2022-07-07T00:00:00Z,-0.12791283047099367,3902.62,3858.85,3910.63,3858.85,0.015,20.944804395960613
2022-07-06T00:00:00Z,-0.05148841490525268,3845.08,3831.98,3870.91,3809.37,0.0036,20.635995430459598
2022-07-05T00:00:00Z,-0.06080320592752632,3831.39,3792.61,3832.19,3742.06,0.0016,20.562523154865072
2022-07-01T00:00:00Z,-0.07696814200660582,3825.33,3781,3829.82,3752.1,0.0106,20.53
2022-06-30T00:00:00Z,-0.0016067344356092636,3785.38,3785.99,3818.99,3738.67,-0.0088,18.718166598800853
2022-06-29T00:00:00Z,-0.04713207836958007,3818.83,3825.09,3836.5,3799.02,-7.000000000000001e-4,18.88357209910198
2022-06-28T00:00:00Z,-0.06851905602943402,3821.55,3913,3945.86,3820.14,-0.020099999999999996,18.897022112878336
2022-06-27T00:00:00Z,0.022813557619143533,3900.11,3920.76,3927.72,3889.66,-0.003,19.285490157830704
2022-06-24T00:00:00Z,-0.02879879321280696,3911.74,3821.75,3913.65,3821.75,0.030600000000000002,19.34299885644063
2022-06-23T00:00:00Z,0.007465353752570915,3795.73,3774.71,3802.58,3743.52,0.0095000000000000015,18.769345879163083
2022-06-22T00:00:00Z,-0.08663972091129547,3759.89,3733.89,3801.79,3717.69,-0.0013,18.592122168227583
2022-06-21T00:00:00Z,-0.009430073067537206,3764.79,3715.31,3779.65,3715.31,0.024499999999999997,18.616351972457046
2022-06-17T00:00:00Z,-0.062328815419821486,3674.84,3665.9,3707.71,3636.87,0.0022,18.171561994816194
2022-06-16T00:00:00Z,0.015925393632457922,3666.77,3728.18,3728.18,3639.77,-0.0325,18.13165699070767
2022-06-15T00:00:00Z,-0.04278354868941318,3789.99,3764.05,3837.56,3722.3,0.0146,18.74096239420857
2022-06-14T00:00:00Z,-0.047685834159419925,3735.48,3763.52,3778.18,3705.68,-0.0038,18.47141818430081
2022-06-13T00:00:00Z,-0.05215306917438096,3749.63,3838.15,3838.15,3734.3,-0.0388,18.541387925085893
2022-06-10T00:00:00Z,-0.053004795899845934,3900.86,3974.39,3974.39,3900.16,-0.029099999999999997,19.289198801335214
2022-06-09T00:00:00Z,-0.0766901038216572,4017.82,4101.6500000000005,4119.1,4017.17,-0.023799999999999998,19.867549393718473
2022-06-08T00:00:00Z,-0.051309387473922705,4115.7699999999995,4147.120000000001,4160.14,4107.2,-0.0108,20.35189823540743
2022-06-07T00:00:00Z,-0.03909096727145432,4160.68,4096.469999999999,4164.860000000001,4080.19,0.0095000000000000015,20.57397180845747
2022-06-06T00:00:00Z,-0.08696987288940333,4121.429999999999,4134.72,4168.78,4109.18,0.0031,20.37988613172146
2022-06-03T00:00:00Z,-0.021698840159289776,4108.54,4137.57,4142.67,4098.67,-0.016300000000000002,20.316146912023957
2022-06-02T00:00:00Z,-0.007223684646627834,4176.820000000001,4095.41,4177.51,4074.37,0.0184,20.653781816674517
2022-06-01T00:00:00Z,-0.13861355226840297,4101.23,4149.78,4166.54,4073.85,-0.0075,20.28
2022-05-31T00:00:00Z,-0.05292137391652466,4132.1500000000005,4151.09,4168.34,4104.88,-0.0063,20.693664959642682
2022-05-27T00:00:00Z,-0.17566220454467768,4158.24,4077.43,4158.49,4077.43,0.024699999999999996,20.824322781550663
2022-05-26T00:00:00Z,-0.06631009312794706,4057.84,3984.6,4075.14,3984.6,0.0199,20.321523037604262
2022-05-25T00:00:00Z,-0.11722909981035604,3978.73,3929.59,3999.33,3925.03,0.0095000000000000015,19.925342880795498
2022-05-24T00:00:00Z,-0.05530409915279855,3941.48,3942.94,3955.68,3875.13,-0.008100000000000001,19.73879616304646
2022-05-23T00:00:00Z,-0.06321383422450182,3973.75,3919.42,3981.88,3909.04,0.018600000000000002,19.900403212221264
2022-05-20T00:00:00Z,-0.05272277388924042,3901.36,3927.76,3943.42,3810.32,1e-4,19.537876584090984
2022-05-19T00:00:00Z,-0.08275772993110474,3900.79,3899,3945.96,3876.58,-0.0058,19.535022043712004
2022-05-18T00:00:00Z,-0.08168732161627741,3923.68,4051.98,4051.98,3911.91,-0.0404,19.649654375773093
2022-05-17T00:00:00Z,-0.11818903412666053,4088.85,4052,4090.72,4033.93,0.0202,20.47682005015185
2022-05-16T00:00:00Z,-0.046029564926012845,4008.01,4013.02,4046.46,3983.99,-0.0039000000000000003,20.071976112894607
2022-05-13T00:00:00Z,-0.006095000767554366,4023.89,3963.9,4038.88,3963.9,0.023899999999999998,20.151502606259836
2022-05-12T00:00:00Z,-0.031362476602826414,3930.08,3903.95,3964.8,3858.87,-0.0013,19.681705355466885
2022-05-11T00:00:00Z,-0.04636359785782346,3935.18,3990.08,4049.09,3928.82,-0.0165,19.70724597991038
2022-05-10T00:00:00Z,-0.07086206704408224,4001.05,4035.18,4068.82,3958.17,0.0025,20.037120672477606
2022-05-09T00:00:00Z,-0.03883873011604653,3991.24,4081.27,4081.27,3975.48,-0.032,19.98799253016571
2022-05-06T00:00:00Z,-0.10640077383323965,4123.34,4128.17,4157.6900000000005,4067.91,-0.0057,20.64954478290794
2022-05-05T00:00:00Z,-0.09607664761158344,4146.87,4270.429999999999,4270.429999999999,4106.01,-0.0356,20.767382212938404
2022-05-04T00:00:00Z,0.024549984085728605,4300.17,4181.18,4307.660000000001,4148.91,0.029899999999999996,21.53510333591633
2022-05-03T00:00:00Z,-0.05661754951761243,4175.48,4159.78,4200.1,4147.08,0.0048000000000000004,20.91066010810082
2022-05-02T00:00:00Z,-0.0943577409582538,4155.38,4130.610000000001,4169.81,4062.51,0.0057,20.81
2022-04-29T00:00:00Z,-0.06416060094909828,4131.929999999999,4253.75,4269.68,4124.28,-0.0363,20.36033489812708
2022-04-28T00:00:00Z,-0.0321246114538723,4287.5,4222.58,4308.45,4188.63,0.024699999999999996,21.126915479139257
2022-04-27T00:00:00Z,0.007611899478533332,4183.96,4186.52,4240.71,4162.9,0.0021000000000000003,20.616715868944485
2022-04-26T00:00:00Z,0.05113594489326503,4175.2,4278.14,4278.14,4175.04,-0.028099999999999997,20.57355043930081
2022-04-25T00:00:00Z,0.02041960212298702,4296.120000000001,4255.34,4299.02,4200.820000000001,0.0057,21.16939105031831
2022-04-22T00:00:00Z,-0.007658232220684016,4271.78,4385.83,4385.83,4267.620000000001,-0.0277,21.049454228682794
2022-04-21T00:00:00Z,-0.07956893637607415,4393.660000000001,4489.17,4512.94,4384.469999999999,-0.0148,21.65002529774344
2022-04-20T00:00:00Z,-0.009356697789027318,4459.45,4472.26,4488.29,4448.76,-6e-4,21.974209500512547
2022-04-19T00:00:00Z,-0.014855762485783217,4462.21,4390.63,4471.03,4390.63,0.0161,21.987809567386584
2022-04-18T00:00:00Z,-0.0384578781862073,4391.6900000000005,4385.63,4410.31,4370.3,-2e-4,21.640318003634075
2022-04-14T00:00:00Z,-0.060850101232958975,4392.59,4449.120000000001,4460.46,4390.7699999999995,-0.0121,21.644752808049518
2022-04-13T00:00:00Z,-0.0661546703947049,4446.59,4394.3,4453.92,4392.7,0.011200000000000002,21.910841072976286
2022-04-12T00:00:00Z,-0.03537371416712505,4397.45,4437.59,4471,4381.34,-0.0034,21.668700751892924
2022-04-11T00:00:00Z,-0.030916754642035953,4412.53,4462.64,4464.35,4408.38,-0.016900000000000002,21.743008363653956
2022-04-08T00:00:00Z,-0.053118285942985566,4488.28,4494.1500000000005,4520.41,4474.6,-0.0027,22.116271068620673
2022-04-07T00:00:00Z,-0.06038075266041889,4500.21,4474.6500000000005,4521.160000000001,4450.3,0.004300000000000001,22.175056864927644
2022-04-06T00:00:00Z,0.0023358502956102646,4481.1500000000005,4494.17,4503.94,4450.04,-0.0097,22.08113756252942
2022-04-05T00:00:00Z,-0.01452883639774811,4525.120000000001,4572.45,4593.45,4514.17,-0.0126,22.297802396026274
2022-04-04T00:00:00Z,-0.0051170287420228815,4582.64,4547.969999999999,4583.5,4539.21,0.008100000000000001,22.581235673777897
2022-04-01T00:00:00Z,0.014282973291932191,4545.860000000001,4540.320000000001,4548.7,4507.57,0.0034,22.4
2022-03-31T00:00:00Z,-0.011871861416190599,4530.41,4599.02,4603.07,4530.41,-0.015700000000000002,23.345036737215125
2022-03-30T00:00:00Z,-0.01165597460187715,4602.45,4624.2,4627.7699999999995,4581.320000000001,-0.0063,23.716256217692383
2022-03-29T00:00:00Z,-0.08335011103263994,4631.6,4602.860000000001,4637.3,4589.660000000001,0.0123,23.866465099645634
2022-03-28T00:00:00Z,0.002345998658309535,4575.52,4541.09,4575.6500000000005,4517.6900000000005,0.0070999999999999995,23.57748691439904
2022-03-25T00:00:00Z,0.032362290759032235,4543.06,4522.91,4546.03,4501.07,0.0051,23.41022172372314
2022-03-24T00:00:00Z,0.034166976709532004,4520.160000000001,4469.98,4520.58,4465.17,0.0143,23.292218862771875
2022-03-23T00:00:00Z,-0.03686387856080202,4456.24,4493.1,4501.07,4455.81,-0.0123,22.962841444780388
2022-03-22T00:00:00Z,-0.05994753653252383,4511.610000000001,4469.1,4522,4469.1,0.011300000000000001,23.248161026041164
2022-03-21T00:00:00Z,-0.15317539674910488,4461.18,4462.4,4481.75,4424.3,-4e-4,22.98829708378036
2022-03-18T00:00:00Z,-0.08220480630649801,4463.120000000001,4407.34,4465.4,4390.57,0.011700000000000002,22.998293832699378
2022-03-17T00:00:00Z,-0.031728744030049064,4411.67,4345.110000000001,4412.67,4335.6500000000005,0.0123,22.733173867811047
2022-03-16T00:00:00Z,-0.10772079919796901,4357.860000000001,4288.14,4358.9,4251.99,0.022400000000000003,22.455892909392375
2022-03-15T00:00:00Z,-0.04929355072806084,4262.45,4188.820000000001,4271.05,4187.9,0.021400000000000002,21.9642486751845
2022-03-14T00:00:00Z,-0.06163471261523927,4173.110000000001,4202.75,4247.57,4161.72,-0.0074,21.503882928573756
2022-03-11T00:00:00Z,-0.09242225254299065,4204.31,4279.5,4291.01,4200.49,-0.013000000000000001,21.664655385415653
2022-03-10T00:00:00Z,-0.07584127386092328,4259.52,4252.55,4268.28,4209.8,-0.004300000000000001,21.94915049253877
2022-03-09T00:00:00Z,-0.039084998531437765,4277.88,4223.1,4299.4,4223.1,0.025699999999999997,22.043758899834195
2022-03-08T00:00:00Z,-0.08240309491428703,4170.7,4202.660000000001,4276.94,4157.87,-0.0072,21.491464286875384
2022-03-07T00:00:00Z,-0.021080907852312165,4201.09,4327.01,4327.01,4199.85,-0.0295,21.64806284339543
2022-03-04T00:00:00Z,-0.06740243353792327,4328.87,4342.120000000001,4342.120000000001,4284.98,-0.007899999999999999,22.306508501576776
2022-03-03T00:00:00Z,-0.0712871356423198,4363.49,4401.31,4416.78,4345.56,-0.0053,22.48490409311096
2022-03-02T00:00:00Z,-0.06600805524439238,4386.54,4322.56,4401.48,4322.56,0.018600000000000002,22.603679898566273
2022-03-01T00:00:00Z,-0.028615839023922396,4306.26,4363.14,4378.45,4279.54,-0.0155,22.19
2022-02-28T00:00:00Z,-0.02716955755787788,4373.94,4354.17,4388.84,4315.120000000001,-0.0024000000000000002,21.569060772022436
2022-02-25T00:00:00Z,-0.026176853542776796,4384.6500000000005,4298.38,4385.34,4286.83,0.022400000000000003,21.621874628835375
2022-02-24T00:00:00Z,-0.06572397010423799,4288.7,4155.7699999999995,4294.73,4114.6500000000005,0.015,21.148719674474872
2022-02-23T00:00:00Z,-0.042937878732145635,4225.5,4324.929999999999,4341.51,4221.51,-0.0184,20.83706367535467
2022-02-22T00:00:00Z,-0.12922892555525378,4304.76,4332.74,4362.120000000001,4267.110000000001,-0.0101,21.22791580336523
2022-02-18T00:00:00Z,-0.06673500446286769,4348.87,4384.57,4394.6,4327.22,-0.0072,21.445433938194217
2022-02-17T00:00:00Z,-0.0019219854375337737,4380.26,4456.06,4456.06,4373.81,-0.0212,21.600226371934458
2022-02-16T00:00:00Z,-0.032789813342254046,4475.01,4455.75,4489.55,4429.68,9e-4,22.06746380732432
2022-02-15T00:00:00Z,-0.019371124154919272,4471.07,4429.28,4472.7699999999995,4429.28,0.0158,22.04803462003739
2022-02-14T00:00:00Z,-0.0780624684282568,4401.67,4412.610000000001,4426.22,4364.84,-0.0038,21.705804772902237
2022-02-11T00:00:00Z,-0.12958098156373518,4418.64,4506.2699999999995,4526.33,4401.41,-0.019,21.78948835367866
2022-02-10T00:00:00Z,-0.056176360548041135,4504.1,4553.2,4588.9,4484.3,-0.0181,22.210914329704174
2022-02-09T00:00:00Z,-0.01685801884922624,4587.2,4547,4590,4547,0.014499999999999999,22.620702518420764
2022-02-08T00:00:00Z,-0.01013900306917783,4521.5,4480,4531.3,4465.4,0.008400000000000001,22.296718354778402
2022-02-07T00:00:00Z,-0.06652303383893676,4483.9,4505.8,4521.9,4471.5,-0.0037,22.111302760365117
2022-02-04T00:00:00Z,-0.12057134674135685,4500.5,4482.8,4539.7,4451.5,0.0052,22.193161772792262
2022-02-03T00:00:00Z,-0.007044439025790332,4477.4,4535.4,4542.9,4470.4,-0.024399999999999998,22.079249532607502
2022-02-02T00:00:00Z,-0.06299465772695562,4589.4,4566.4,4595.3,4544.3,0.0094,22.631551303200265
2022-02-01T00:00:00Z,-0.021797290796455517,4546.5,4519.6,4550.5,4483.5,0.0068,22.42
2022-01-31T00:00:00Z,-0.03232511314222171,4515.6,4431.8,4516.9,4414,0.0189,21.756143101363467
2022-01-28T00:00:00Z,-0.10592835089797409,4431.9,4336.2,4432.7,4292.5,0.024399999999999998,21.352876829420836
2022-01-27T00:00:00Z,-0.007194866930948832,4326.5,4380.6,4428.7,4309.5,-0.0054,20.845060042530122
2022-01-26T00:00:00Z,-0.10923697057344313,4349.9,4408.4,4453.2,4304.8,-0.0015000000000000002,20.957801150815158
2022-01-25T00:00:00Z,0.06172966264996534,4356.4,4366.6,4411,4287.1,-0.012199999999999999,20.989118125338777
2022-01-24T00:00:00Z,-0.016387300307378404,4410.1,4356.3,4417.4,4222.6,0.0028000000000000004,21.247844514864695
2022-01-21T00:00:00Z,-0.03325000114831443,4397.9,4471.4,4494.5,4395.3,-0.0189,21.189064962681897
2022-01-20T00:00:00Z,-0.08606471406043327,4482.7,4547.4,4602.1,4477.9,-0.0111,21.597631030313135
2022-01-19T00:00:00Z,0.030009648383940875,4532.8,4588,4611.6,4530.2,-0.0097,21.839012633949046
2022-01-18T00:00:00Z,-0.05988078743732262,4577.1,4632.2,4632.2,4568.7,-0.0184,22.052449860317726
2022-01-14T00:00:00Z,-0.020748522476776252,4662.9,4638,4665.1,4614.8,8e-4,22.465833924029518
2022-01-13T00:00:00Z,-0.11093081122660542,4659,4733.6,4744.1,4650.3,-0.0143,22.447043739315347
2022-01-12T00:00:00Z,-0.09071787684287784,4726.4,4728.6,4748.8,4706.7,0.0028000000000000004,22.77177667514489
2022-01-11T00:00:00Z,-0.036949233727225694,4713.1,4669.1,4714.1,4638.3,0.0092,22.707697327273486
2022-01-10T00:00:00Z,-0.03502434563093489,4670.3,4655.3,4673,4582.2,-0.0014000000000000002,22.50148709502564
2022-01-07T00:00:00Z,-0.0948082712575057,4677,4697.7,4707.9,4662.7,-0.0041,22.53376766876537
2022-01-06T00:00:00Z,-0.005436218952013889,4696.1,4693.4,4725,4671.3,-0.001,22.625791393904013
2022-01-05T00:00:00Z,-0.08710539456141517,4700.6,4788,4797.7,4699.4,-0.0194,22.64747237626652
2022-01-04T00:00:00Z,-0.01661014002819127,4793.5,4804.5,4818.6,4774.3,-6e-4,23.09506421215027
2022-01-03T00:00:00Z,-0.023248571817186953,4796.6,4778.1,4796.6,4758.2,0.0064,23.11
2021-12-31T00:00:00Z,0.04882721007751805,4766.2,4775.2,4786.8,4765.8,-0.0026,24.9557513848881
2021-12-30T00:00:00Z,-0.021557419268278127,4778.7,4794.2,4808.9,4775.3,-0.003,25.021201196543316
2021-12-29T00:00:00Z,-0.012111606639687772,4793.1,4788.6,4804.1,4778.1,0.0014000000000000002,25.096599379570133
2021-12-28T00:00:00Z,-0.06908110773156896,4786.4,4795.5,4807,4780,-0.001,25.061518280522932
2021-12-27T00:00:00Z,-0.09048512814073999,4791.2,4734,4791.5,4734,0.013800000000000002,25.086651008198537
2021-12-23T00:00:00Z,-0.0027918124058683076,4725.8,4704,4740.7,4704,0.0062,24.744217593618437
2021-12-22T00:00:00Z,-0.0887457912115838,4696.6,4650.4,4697.7,4645.5,0.0102,24.591326833591847
2021-12-21T00:00:00Z,-0.007831411090751953,4649.2,4595,4651.1,4583.2,0.0178,24.343141147795254
2021-12-20T00:00:00Z,-0.005524996494503782,4568,4587.9,4587.9,4531.1,-0.0114,23.91797917128296
2021-12-17T00:00:00Z,-0.0077451743090862874,4620.6,4652.5,4666.7,4600.2,-0.0103,24.19339197872812
2021-12-16T00:00:00Z,-0.041585556648367536,4668.7,4719.1,4732,4651.9,-0.008700000000000001,24.445242853977398
2021-12-15T00:00:00Z,-0.06899884552516382,4709.9,4636.5,4712.6,4611.2,0.0164,24.660965433192995
2021-12-14T00:00:00Z,0.001548339513318185,4634.1,4643,4660.5,4606.5,-0.0075,24.264077775315755
2021-12-13T00:00:00Z,-0.05588681486035273,4669,4710.3,4710.3,4667.6,-0.0091,24.446813649457123
2021-12-10T00:00:00Z,-0.057036989144384445,4712,4687.6,4713.6,4670.2,0.0096,24.67196100155107
2021-12-09T00:00:00Z,-0.08845924251401661,4667.4,4691,4695.3,4666,-0.0072,24.438436073565253
2021-12-08T00:00:00Z,-0.03908677940348789,4701.2,4690.9,4705.1,4674.5,0.0031,24.615412364280964
2021-12-07T00:00:00Z,-0.06654630740718463,4686.8,4632,4694,4632,0.0207,24.540014181254154
2021-12-06T00:00:00Z,-0.04020304641759293,4591.7,4548.4,4612.6,4540.5,0.011700000000000002,24.04207201418125
2021-12-03T00:00:00Z,-0.012041707771380193,4538.4,4589.5,4608,4495.1,-0.0085,23.7629940172834
2021-12-02T00:00:00Z,-0.010971087168278158,4577.1,4504.7,4595.5,4504.7,0.014199999999999999,23.96562663416796
2021-12-01T00:00:00Z,-0.1369783520529503,4513,4602.8,4652.9,4510.3,-0.011800000000000001,23.63
2021-11-30T00:00:00Z,-0.11237346908725646,4567,4640.2,4646,4560,-0.019,24.271807876541605
2021-11-29T00:00:00Z,-0.09040952015192827,4655.3,4628.8,4672.9,4625.3,0.0132,24.7410876303184
2021-11-26T00:00:00Z,-0.013593737112524425,4594.6,4664.6,4664.6,4585.4,-0.0227,24.418491015887465
2021-11-24T00:00:00Z,-0.05854221787973298,4701.5,4675.8,4702.9,4659.9,0.0023,24.986622450527776
2021-11-23T00:00:00Z,-0.025350034758793084,4690.7,4678.5,4699.4,4652.7,0.0017000000000000001,24.929224700348957
2021-11-22T00:00:00Z,-0.06781652335278841,4682.9,4712,4743.8,4682.2,-0.0032,24.887770769664257
2021-11-19T00:00:00Z,0.004586526773757085,4698,4708.4,4717.8,4694.2,-0.0014000000000000002,24.96802132778464
2021-11-18T00:00:00Z,-0.05132451877251398,4704.5,4700.7,4708.8,4672.8,0.0034,25.00256627002189
2021-11-17T00:00:00Z,-0.05503185480877119,4688.7,4701.5,4701.5,4684.4,-0.0026,24.91859548735288
2021-11-16T00:00:00Z,-0.02599785705801544,4700.9,4679.4,4714.9,4679.4,0.0039000000000000003,24.98343368662895
2021-11-15T00:00:00Z,-0.016769585330489205,4682.8,4689.3,4697.4,4672.9,0,24.887239309014458
2021-11-12T00:00:00Z,-0.07136323725072431,4682.9,4655.2,4688.5,4650.8,0.0072,24.887770769664257
2021-11-11T00:00:00Z,-0.08891044403011014,4649.3,4659.4,4664.6,4648.3,6e-4,24.70919999133017
2021-11-10T00:00:00Z,-0.10117368763672986,4646.7,4670.3,4684.9,4630.9,-0.0082,24.695382014435268
2021-11-09T00:00:00Z,-0.04595084474234238,4685.2,4707.2,4708.5,4670.9,-0.0034999999999999996,24.899994364609746
2021-11-08T00:00:00Z,-0.05223303939251345,4701.7,4701.5,4714.9,4694.4,9e-4,24.987685371827382
2021-11-05T00:00:00Z,-0.026978180795783974,4697.5,4699.3,4718.5,4681.3,0.0037,24.96536402453562
2021-11-04T00:00:00Z,0.05992690868155982,4680.1,4662.9,4683,4662.6,0.004200000000000001,24.872889871469752
2021-11-03T00:00:00Z,-0.05765791064433413,4660.6,4630.6,4663.5,4621.2,0.006500000000000001,24.769255044758005
2021-11-02T00:00:00Z,-0.07330492719118506,4630.6,4613.3,4635.1,4613.3,0.0037,24.609816849816852
2021-11-01T00:00:00Z,-0.039314427871525934,4613.7,4610.6,4620.3,4595.1,0.0018,24.52
2021-10-29T00:00:00Z,-0.01961105390632231,4605.4,4572.9,4608.1,4567.6,0.002,25.78051549231122
2021-10-28T00:00:00Z,-0.05968090012537,4596.4,4562.8,4597.6,4562.8,0.0098,25.730134496212987
2021-10-27T00:00:00Z,-0.05210662401061306,4551.7,4580.2,4584.6,4551.7,-0.005,25.47990888225843
2021-10-26T00:00:00Z,0.014418770253961474,4574.8,4578.7,4598.5,4569.2,0.0018,25.609220105577233
2021-10-25T00:00:00Z,-0.0029399069673130677,4566.5,4553.7,4572.6,4537.4,0.0048000000000000004,25.562757631397748
2021-10-22T00:00:00Z,-0.027627849028371655,4544.9,4546.1,4559.7,4524,-0.0011,25.44184324076199
2021-10-21T00:00:00Z,-0.050130258430765295,4549.8,4532.2,4551.4,4526.9,0.003,25.469272894193253
2021-10-20T00:00:00Z,0.023711187268203576,4536.2,4524.4,4540.9,4524.4,0.0037,25.393141611200363
2021-10-19T00:00:00Z,-0.07453552249898553,4519.6,4497.3,4520.4,4496.4,0.0074,25.300216662841404
2021-10-18T00:00:00Z,0.042240900791798985,4486.5,4463.7,4488.8,4447.5,0.0034,25.114926554969013
2021-10-15T00:00:00Z,0.0012957087968943509,4471.4,4447.7,4475.8,4447.7,0.0075,25.030398439293087
2021-10-14T00:00:00Z,-0.10095640598378662,4438.3,4386.8,4439.7,4386.8,0.0171,24.8451083314207
2021-10-13T00:00:00Z,-0.08308390883324873,4363.8,4358,4372.9,4329.9,0.003,24.428065641496442
2021-10-12T00:00:00Z,-0.06523200924339065,4350.6,4368.3,4374.9,4342.1,-0.0024000000000000002,24.3541735138857
2021-10-11T00:00:00Z,-0.03710533055119981,4361.2,4385.4,4415.9,4360.6,-0.0069,24.413511131512507
2021-10-08T00:00:00Z,-0.04587647561858246,4391.3,4406.5,4412,4386.2,-0.0019,24.58200757401882
2021-10-07T00:00:00Z,-0.028343300379278333,4399.8,4383.7,4430,4383.7,0.0083,24.629589625889373
2021-10-06T00:00:00Z,-0.01851087539079046,4363.6,4319.6,4365.6,4290.5,0.0041,24.42694606380537
2021-10-05T00:00:00Z,-0.01949402692035825,4345.7,4309.9,4369.2,4309.9,0.0105,24.32674386045444
